"date","year","month","age_group","gender","race","region","unemployment_rate"
"2022-03-01",2022,3,"45-54","Male","Hispanic","South",6.47
"2022-03-01",2022,3,"45-54","Male","Hispanic","Midwest",6.64
"2022-03-01",2022,3,"45-54","Male","Hispanic","West",6.41
"2022-03-01",2022,3,"45-54","Male","Asian","Northeast",3.49
"2022-03-01",2022,3,"45-54","Male","Asian","South",3.71
"2022-03-01",2022,3,"45-54","Male","Asian","Midwest",4.08
"2022-03-01",2022,3,"45-54","Male","Asian","West",4.2
"2022-03-01",2022,3,"45-54","Male","Other","Northeast",5.21
"2022-03-01",2022,3,"45-54","Male","Other","South",5.6
"2022-03-01",2022,3,"45-54","Male","Other","Midwest",5.36
"2022-03-01",2022,3,"45-54","Male","Other","West",5.78
"2022-03-01",2022,3,"45-54","Female","White","Northeast",4.29
"2022-03-01",2022,3,"45-54","Female","White","South",4.79
"2022-03-01",2022,3,"45-54","Female","White","Midwest",4.3
"2022-03-01",2022,3,"45-54","Female","White","West",4.48
"2022-03-01",2022,3,"45-54","Female","Black","Northeast",7.98
"2022-03-01",2022,3,"45-54","Female","Black","South",9.04
"2022-03-01",2022,3,"45-54","Female","Black","Midwest",7.98
"2022-03-01",2022,3,"45-54","Female","Black","West",7.48
"2022-03-01",2022,3,"45-54","Female","Hispanic","Northeast",6.7
"2022-03-01",2022,3,"45-54","Female","Hispanic","South",7.5
"2022-03-01",2022,3,"45-54","Female","Hispanic","Midwest",7.08
"2022-03-01",2022,3,"45-54","Female","Hispanic","West",6.24
"2022-03-01",2022,3,"45-54","Female","Asian","Northeast",3.98
"2022-03-01",2022,3,"45-54","Female","Asian","South",4.02
"2022-03-01",2022,3,"45-54","Female","Asian","Midwest",4.15
"2022-03-01",2022,3,"45-54","Female","Asian","West",4
"2022-03-01",2022,3,"45-54","Female","Other","Northeast",5
"2022-03-01",2022,3,"45-54","Female","Other","South",6.33
"2022-03-01",2022,3,"45-54","Female","Other","Midwest",5.98
"2022-03-01",2022,3,"45-54","Female","Other","West",5.42
"2022-03-01",2022,3,"45-54","Non-binary","White","Northeast",4.48
"2022-03-01",2022,3,"45-54","Non-binary","White","South",4.87
"2022-03-01",2022,3,"45-54","Non-binary","White","Midwest",5.54
"2022-03-01",2022,3,"45-54","Non-binary","White","West",4.66
"2022-03-01",2022,3,"45-54","Non-binary","Black","Northeast",8.37
"2022-03-01",2022,3,"45-54","Non-binary","Black","South",9.36
"2022-03-01",2022,3,"45-54","Non-binary","Black","Midwest",9.04
"2022-03-01",2022,3,"45-54","Non-binary","Black","West",9.15
"2022-03-01",2022,3,"45-54","Non-binary","Hispanic","Northeast",6.88
"2022-03-01",2022,3,"45-54","Non-binary","Hispanic","South",8.1
"2022-03-01",2022,3,"45-54","Non-binary","Hispanic","Midwest",8.05
"2022-03-01",2022,3,"45-54","Non-binary","Hispanic","West",7.57
"2022-03-01",2022,3,"45-54","Non-binary","Asian","Northeast",3.66
"2022-03-01",2022,3,"45-54","Non-binary","Asian","South",5.12
"2022-03-01",2022,3,"45-54","Non-binary","Asian","Midwest",4.51
"2022-03-01",2022,3,"45-54","Non-binary","Asian","West",4.62
"2022-03-01",2022,3,"45-54","Non-binary","Other","Northeast",6
"2022-03-01",2022,3,"45-54","Non-binary","Other","South",7.03
"2022-03-01",2022,3,"45-54","Non-binary","Other","Midwest",6.67
"2022-03-01",2022,3,"45-54","Non-binary","Other","West",6.39
"2022-03-01",2022,3,"55-64","Male","White","Northeast",5.43
"2022-03-01",2022,3,"55-64","Male","White","South",5.56
"2022-03-01",2022,3,"55-64","Male","White","Midwest",5.28
"2022-03-01",2022,3,"55-64","Male","White","West",5.59
"2022-03-01",2022,3,"55-64","Male","Black","Northeast",8.55
"2022-03-01",2022,3,"55-64","Male","Black","South",10.71
"2022-03-01",2022,3,"55-64","Male","Black","Midwest",9.78
"2022-03-01",2022,3,"55-64","Male","Black","West",9.02
"2022-03-01",2022,3,"55-64","Male","Hispanic","Northeast",7.24
"2022-03-01",2022,3,"55-64","Male","Hispanic","South",8.41
"2022-03-01",2022,3,"55-64","Male","Hispanic","Midwest",7.84
"2022-03-01",2022,3,"55-64","Male","Hispanic","West",7.45
"2022-03-01",2022,3,"55-64","Male","Asian","Northeast",4.59
"2022-03-01",2022,3,"55-64","Male","Asian","South",5.59
"2022-03-01",2022,3,"55-64","Male","Asian","Midwest",5.04
"2022-03-01",2022,3,"55-64","Male","Asian","West",4.7
"2022-03-01",2022,3,"55-64","Male","Other","Northeast",6.19
"2022-03-01",2022,3,"55-64","Male","Other","South",7.76
"2022-03-01",2022,3,"55-64","Male","Other","Midwest",7.69
"2022-03-01",2022,3,"55-64","Male","Other","West",6.42
"2022-03-01",2022,3,"55-64","Female","White","Northeast",5.7
"2022-03-01",2022,3,"55-64","Female","White","South",6.16
"2022-03-01",2022,3,"55-64","Female","White","Midwest",5.59
"2022-03-01",2022,3,"55-64","Female","White","West",6.02
"2022-03-01",2022,3,"55-64","Female","Black","Northeast",9.89
"2022-03-01",2022,3,"55-64","Female","Black","South",10.62
"2022-03-01",2022,3,"55-64","Female","Black","Midwest",10.1
"2022-03-01",2022,3,"55-64","Female","Black","West",10.18
"2022-03-01",2022,3,"55-64","Female","Hispanic","Northeast",7.96
"2022-03-01",2022,3,"55-64","Female","Hispanic","South",9.48
"2022-03-01",2022,3,"55-64","Female","Hispanic","Midwest",9.22
"2022-03-01",2022,3,"55-64","Female","Hispanic","West",7.86
"2022-03-01",2022,3,"55-64","Female","Asian","Northeast",5.06
"2022-03-01",2022,3,"55-64","Female","Asian","South",5.7
"2022-03-01",2022,3,"55-64","Female","Asian","Midwest",5.09
"2022-03-01",2022,3,"55-64","Female","Asian","West",5.18
"2022-03-01",2022,3,"55-64","Female","Other","Northeast",6.36
"2022-03-01",2022,3,"55-64","Female","Other","South",7.85
"2022-03-01",2022,3,"55-64","Female","Other","Midwest",7.83
"2022-03-01",2022,3,"55-64","Female","Other","West",7.63
"2022-03-01",2022,3,"55-64","Non-binary","White","Northeast",5.47
"2022-03-01",2022,3,"55-64","Non-binary","White","South",6.76
"2022-03-01",2022,3,"55-64","Non-binary","White","Midwest",6.83
"2022-03-01",2022,3,"55-64","Non-binary","White","West",5.98
"2022-03-01",2022,3,"55-64","Non-binary","Black","Northeast",10.79
"2022-03-01",2022,3,"55-64","Non-binary","Black","South",11.98
"2022-03-01",2022,3,"55-64","Non-binary","Black","Midwest",11.61
"2022-03-01",2022,3,"55-64","Non-binary","Black","West",10.57
"2022-03-01",2022,3,"55-64","Non-binary","Hispanic","Northeast",9.07
"2022-03-01",2022,3,"55-64","Non-binary","Hispanic","South",10.25
"2022-03-01",2022,3,"55-64","Non-binary","Hispanic","Midwest",9.13
"2022-03-01",2022,3,"55-64","Non-binary","Hispanic","West",8.93
"2022-03-01",2022,3,"55-64","Non-binary","Asian","Northeast",5.68
"2022-03-01",2022,3,"55-64","Non-binary","Asian","South",6.04
"2022-03-01",2022,3,"55-64","Non-binary","Asian","Midwest",6.19
"2022-03-01",2022,3,"55-64","Non-binary","Asian","West",5.65
"2022-03-01",2022,3,"55-64","Non-binary","Other","Northeast",7.89
"2022-03-01",2022,3,"55-64","Non-binary","Other","South",8.7
"2022-03-01",2022,3,"55-64","Non-binary","Other","Midwest",8.47
"2022-03-01",2022,3,"55-64","Non-binary","Other","West",7.46
"2022-04-01",2022,4,"18-24","Male","White","Northeast",8.07
"2022-04-01",2022,4,"18-24","Male","White","South",9.97
"2022-04-01",2022,4,"18-24","Male","White","Midwest",9.06
"2022-04-01",2022,4,"18-24","Male","White","West",8.6
"2022-04-01",2022,4,"18-24","Male","Black","Northeast",14.89
"2022-04-01",2022,4,"18-24","Male","Black","South",17.13
"2022-04-01",2022,4,"18-24","Male","Black","Midwest",17.04
"2022-04-01",2022,4,"18-24","Male","Black","West",15.69
"2022-04-01",2022,4,"18-24","Male","Hispanic","Northeast",12.07
"2022-04-01",2022,4,"18-24","Male","Hispanic","South",14.22
"2022-04-01",2022,4,"18-24","Male","Hispanic","Midwest",13.73
"2022-04-01",2022,4,"18-24","Male","Hispanic","West",13.4
"2022-04-01",2022,4,"18-24","Male","Asian","Northeast",7.74
"2022-04-01",2022,4,"18-24","Male","Asian","South",8.92
"2022-04-01",2022,4,"18-24","Male","Asian","Midwest",7.86
"2022-04-01",2022,4,"18-24","Male","Asian","West",7.87
"2022-04-01",2022,4,"18-24","Male","Other","Northeast",10.67
"2022-04-01",2022,4,"18-24","Male","Other","South",12.47
"2022-04-01",2022,4,"18-24","Male","Other","Midwest",12.45
"2022-04-01",2022,4,"18-24","Male","Other","West",11.58
"2022-04-01",2022,4,"18-24","Female","White","Northeast",8.85
"2022-04-01",2022,4,"18-24","Female","White","South",9.78
"2022-04-01",2022,4,"18-24","Female","White","Midwest",10.07
"2022-04-01",2022,4,"18-24","Female","White","West",9.04
"2022-04-01",2022,4,"18-24","Female","Black","Northeast",15.77
"2022-04-01",2022,4,"18-24","Female","Black","South",17.92
"2022-04-01",2022,4,"18-24","Female","Black","Midwest",17.79
"2022-04-01",2022,4,"18-24","Female","Black","West",16.52
"2022-04-01",2022,4,"18-24","Female","Hispanic","Northeast",13.38
"2022-04-01",2022,4,"18-24","Female","Hispanic","South",15.4
"2022-04-01",2022,4,"18-24","Female","Hispanic","Midwest",14.91
"2022-04-01",2022,4,"18-24","Female","Hispanic","West",13.99
"2022-04-01",2022,4,"18-24","Female","Asian","Northeast",7.91
"2022-04-01",2022,4,"18-24","Female","Asian","South",9.06
"2022-04-01",2022,4,"18-24","Female","Asian","Midwest",8.39
"2022-04-01",2022,4,"18-24","Female","Asian","West",8.57
"2022-04-01",2022,4,"18-24","Female","Other","Northeast",11
"2022-04-01",2022,4,"18-24","Female","Other","South",12.81
"2022-04-01",2022,4,"18-24","Female","Other","Midwest",12.89
"2022-04-01",2022,4,"18-24","Female","Other","West",12.44
"2022-04-01",2022,4,"18-24","Non-binary","White","Northeast",9.45
"2022-04-01",2022,4,"18-24","Non-binary","White","South",10.66
"2022-04-01",2022,4,"18-24","Non-binary","White","Midwest",10.33
"2022-04-01",2022,4,"18-24","Non-binary","White","West",10.26
"2022-04-01",2022,4,"18-24","Non-binary","Black","Northeast",17.56
"2022-04-01",2022,4,"18-24","Non-binary","Black","South",19.73
"2022-04-01",2022,4,"18-24","Non-binary","Black","Midwest",19.28
"2022-04-01",2022,4,"18-24","Non-binary","Black","West",18.7
"2022-04-01",2022,4,"18-24","Non-binary","Hispanic","Northeast",14.05
"2022-04-01",2022,4,"18-24","Non-binary","Hispanic","South",16.33
"2022-04-01",2022,4,"18-24","Non-binary","Hispanic","Midwest",15.49
"2022-04-01",2022,4,"18-24","Non-binary","Hispanic","West",15.49
"2022-04-01",2022,4,"18-24","Non-binary","Asian","Northeast",8.22
"2022-04-01",2022,4,"18-24","Non-binary","Asian","South",9.98
"2022-04-01",2022,4,"18-24","Non-binary","Asian","Midwest",10
"2022-04-01",2022,4,"18-24","Non-binary","Asian","West",9.17
"2022-04-01",2022,4,"18-24","Non-binary","Other","Northeast",12.67
"2022-04-01",2022,4,"18-24","Non-binary","Other","South",14.58
"2022-04-01",2022,4,"18-24","Non-binary","Other","Midwest",13.71
"2022-04-01",2022,4,"18-24","Non-binary","Other","West",13.49
"2022-04-01",2022,4,"25-34","Male","White","Northeast",4.8
"2022-04-01",2022,4,"25-34","Male","White","South",4.85
"2022-04-01",2022,4,"25-34","Male","White","Midwest",5.04
"2022-04-01",2022,4,"25-34","Male","White","West",5.11
"2022-04-01",2022,4,"25-34","Male","Black","Northeast",7.84
"2022-04-01",2022,4,"25-34","Male","Black","South",9.79
"2022-04-01",2022,4,"25-34","Male","Black","Midwest",9.46
"2022-04-01",2022,4,"25-34","Male","Black","West",8.27
"2022-04-01",2022,4,"25-34","Male","Hispanic","Northeast",7.23
"2022-04-01",2022,4,"25-34","Male","Hispanic","South",7.55
"2022-04-01",2022,4,"25-34","Male","Hispanic","Midwest",7.21
"2022-04-01",2022,4,"25-34","Male","Hispanic","West",7.08
"2022-04-01",2022,4,"25-34","Male","Asian","Northeast",4.56
"2022-04-01",2022,4,"25-34","Male","Asian","South",5.01
"2022-04-01",2022,4,"25-34","Male","Asian","Midwest",4.52
"2022-04-01",2022,4,"25-34","Male","Asian","West",4.18
"2022-04-01",2022,4,"25-34","Male","Other","Northeast",5.7
"2022-04-01",2022,4,"25-34","Male","Other","South",6.63
"2022-04-01",2022,4,"25-34","Male","Other","Midwest",7.11
"2022-04-01",2022,4,"25-34","Male","Other","West",5.85
"2022-04-01",2022,4,"25-34","Female","White","Northeast",4.76
"2022-04-01",2022,4,"25-34","Female","White","South",5.17
"2022-04-01",2022,4,"25-34","Female","White","Midwest",4.88
"2022-04-01",2022,4,"25-34","Female","White","West",4.9
"2022-04-01",2022,4,"25-34","Female","Black","Northeast",8.73
"2022-04-01",2022,4,"25-34","Female","Black","South",9.92
"2022-04-01",2022,4,"25-34","Female","Black","Midwest",9.83
"2022-04-01",2022,4,"25-34","Female","Black","West",9.37
"2022-04-01",2022,4,"25-34","Female","Hispanic","Northeast",7.61
"2022-04-01",2022,4,"25-34","Female","Hispanic","South",7.94
"2022-04-01",2022,4,"25-34","Female","Hispanic","Midwest",8.15
"2022-04-01",2022,4,"25-34","Female","Hispanic","West",7.28
"2022-04-01",2022,4,"25-34","Female","Asian","Northeast",4.3
"2022-04-01",2022,4,"25-34","Female","Asian","South",5.28
"2022-04-01",2022,4,"25-34","Female","Asian","Midwest",4.58
"2022-04-01",2022,4,"25-34","Female","Asian","West",4.87
"2022-04-01",2022,4,"25-34","Female","Other","Northeast",6.5
"2022-04-01",2022,4,"25-34","Female","Other","South",7.08
"2022-04-01",2022,4,"25-34","Female","Other","Midwest",6.68
"2022-04-01",2022,4,"25-34","Female","Other","West",6.74
"2022-04-01",2022,4,"25-34","Non-binary","White","Northeast",5.6
"2022-04-01",2022,4,"25-34","Non-binary","White","South",6.18
"2022-04-01",2022,4,"25-34","Non-binary","White","Midwest",5.7
"2022-04-01",2022,4,"25-34","Non-binary","White","West",5.19
"2022-04-01",2022,4,"25-34","Non-binary","Black","Northeast",9.04
"2022-04-01",2022,4,"25-34","Non-binary","Black","South",10.78
"2022-04-01",2022,4,"25-34","Non-binary","Black","Midwest",10.82
"2022-04-01",2022,4,"25-34","Non-binary","Black","West",10.43
"2022-04-01",2022,4,"25-34","Non-binary","Hispanic","Northeast",7.82
"2022-04-01",2022,4,"25-34","Non-binary","Hispanic","South",8.87
"2022-04-01",2022,4,"25-34","Non-binary","Hispanic","Midwest",8.78
"2022-04-01",2022,4,"25-34","Non-binary","Hispanic","West",8.02
"2022-04-01",2022,4,"25-34","Non-binary","Asian","Northeast",5.21
"2022-04-01",2022,4,"25-34","Non-binary","Asian","South",5.05
"2022-04-01",2022,4,"25-34","Non-binary","Asian","Midwest",5.19
"2022-04-01",2022,4,"25-34","Non-binary","Asian","West",5.43
"2022-04-01",2022,4,"25-34","Non-binary","Other","Northeast",6.97
"2022-04-01",2022,4,"25-34","Non-binary","Other","South",7.87
"2022-04-01",2022,4,"25-34","Non-binary","Other","Midwest",7.66
"2022-04-01",2022,4,"25-34","Non-binary","Other","West",7.06
"2022-04-01",2022,4,"35-44","Male","White","Northeast",4.2
"2022-04-01",2022,4,"35-44","Male","White","South",4.34
"2022-04-01",2022,4,"35-44","Male","White","Midwest",4.04
"2022-04-01",2022,4,"35-44","Male","White","West",3.87
"2022-04-01",2022,4,"35-44","Male","Black","Northeast",6.48
"2022-04-01",2022,4,"35-44","Male","Black","South",7.66
"2022-04-01",2022,4,"35-44","Male","Black","Midwest",7.21
"2022-04-01",2022,4,"35-44","Male","Black","West",6.97
"2022-04-01",2022,4,"35-44","Male","Hispanic","Northeast",5.16
"2022-04-01",2022,4,"35-44","Male","Hispanic","South",6.7
"2022-04-01",2022,4,"35-44","Male","Hispanic","Midwest",5.77
"2022-04-01",2022,4,"35-44","Male","Hispanic","West",5.77
"2022-04-01",2022,4,"35-44","Male","Asian","Northeast",3.79
"2022-04-01",2022,4,"35-44","Male","Asian","South",4.04
"2022-04-01",2022,4,"35-44","Male","Asian","Midwest",3.72
"2022-04-01",2022,4,"35-44","Male","Asian","West",3.79
"2022-04-01",2022,4,"35-44","Male","Other","Northeast",4.92
"2022-04-01",2022,4,"35-44","Male","Other","South",5.46
"2022-04-01",2022,4,"35-44","Male","Other","Midwest",5.5
"2022-04-01",2022,4,"35-44","Male","Other","West",4.8
"2022-04-01",2022,4,"35-44","Female","White","Northeast",4.34
"2022-04-01",2022,4,"35-44","Female","White","South",4.09
"2022-04-01",2022,4,"35-44","Female","White","Midwest",4.26
"2022-04-01",2022,4,"35-44","Female","White","West",3.86
"2022-04-01",2022,4,"35-44","Female","Black","Northeast",7.04
"2022-04-01",2022,4,"35-44","Female","Black","South",7.73
"2022-04-01",2022,4,"35-44","Female","Black","Midwest",8.18
"2022-04-01",2022,4,"35-44","Female","Black","West",7.82
"2022-04-01",2022,4,"35-44","Female","Hispanic","Northeast",6.29
"2022-04-01",2022,4,"35-44","Female","Hispanic","South",6.64
"2022-04-01",2022,4,"35-44","Female","Hispanic","Midwest",6.88
"2022-04-01",2022,4,"35-44","Female","Hispanic","West",6.62
"2022-04-01",2022,4,"35-44","Female","Asian","Northeast",3.18
"2022-04-01",2022,4,"35-44","Female","Asian","South",4.61
"2022-04-01",2022,4,"35-44","Female","Asian","Midwest",4.01
"2022-04-01",2022,4,"35-44","Female","Asian","West",3.52
"2022-04-01",2022,4,"35-44","Female","Other","Northeast",4.96
"2022-04-01",2022,4,"35-44","Female","Other","South",5.66
"2022-04-01",2022,4,"35-44","Female","Other","Midwest",5.5
"2022-04-01",2022,4,"35-44","Female","Other","West",5.53
"2022-04-01",2022,4,"35-44","Non-binary","White","Northeast",4.44
"2022-04-01",2022,4,"35-44","Non-binary","White","South",5.09
"2022-04-01",2022,4,"35-44","Non-binary","White","Midwest",5.22
"2022-04-01",2022,4,"35-44","Non-binary","White","West",4.56
"2022-04-01",2022,4,"35-44","Non-binary","Black","Northeast",7.33
"2022-04-01",2022,4,"35-44","Non-binary","Black","South",9.35
"2022-04-01",2022,4,"35-44","Non-binary","Black","Midwest",8.31
"2022-04-01",2022,4,"35-44","Non-binary","Black","West",8.5
"2022-04-01",2022,4,"35-44","Non-binary","Hispanic","Northeast",6.48
"2022-04-01",2022,4,"35-44","Non-binary","Hispanic","South",7.5
"2022-04-01",2022,4,"35-44","Non-binary","Hispanic","Midwest",7.02
"2022-04-01",2022,4,"35-44","Non-binary","Hispanic","West",6.67
"2022-04-01",2022,4,"35-44","Non-binary","Asian","Northeast",4.2
"2022-04-01",2022,4,"35-44","Non-binary","Asian","South",4.6
"2022-04-01",2022,4,"35-44","Non-binary","Asian","Midwest",4.22
"2022-04-01",2022,4,"35-44","Non-binary","Asian","West",4.55
"2022-04-01",2022,4,"35-44","Non-binary","Other","Northeast",5.44
"2022-04-01",2022,4,"35-44","Non-binary","Other","South",6.03
"2022-04-01",2022,4,"35-44","Non-binary","Other","Midwest",6.64
"2022-04-01",2022,4,"35-44","Non-binary","Other","West",6
"2022-04-01",2022,4,"45-54","Male","White","Northeast",4.3
"2022-04-01",2022,4,"45-54","Male","White","South",4.34
"2022-04-01",2022,4,"45-54","Male","White","Midwest",4.04
"2022-04-01",2022,4,"45-54","Male","White","West",4.01
"2022-04-01",2022,4,"45-54","Male","Black","Northeast",6.69
"2022-04-01",2022,4,"45-54","Male","Black","South",7.99
"2022-04-01",2022,4,"45-54","Male","Black","Midwest",7.99
"2022-04-01",2022,4,"45-54","Male","Black","West",7.13
"2022-04-01",2022,4,"45-54","Male","Hispanic","Northeast",6.45
"2022-04-01",2022,4,"45-54","Male","Hispanic","South",6.6
"2022-04-01",2022,4,"45-54","Male","Hispanic","Midwest",6.4
"2022-04-01",2022,4,"45-54","Male","Hispanic","West",6.72
"2022-04-01",2022,4,"45-54","Male","Asian","Northeast",3.16
"2022-04-01",2022,4,"45-54","Male","Asian","South",3.76
"2022-04-01",2022,4,"45-54","Male","Asian","Midwest",3.59
"2022-04-01",2022,4,"45-54","Male","Asian","West",3.59
"2022-04-01",2022,4,"45-54","Male","Other","Northeast",4.75
"2022-04-01",2022,4,"45-54","Male","Other","South",5.55
"2022-04-01",2022,4,"45-54","Male","Other","Midwest",5.57
"2022-04-01",2022,4,"45-54","Male","Other","West",5.78
"2022-04-01",2022,4,"45-54","Female","White","Northeast",4.5
"2022-04-01",2022,4,"45-54","Female","White","South",5.19
"2022-04-01",2022,4,"45-54","Female","White","Midwest",4.73
"2022-04-01",2022,4,"45-54","Female","White","West",4.58
"2022-04-01",2022,4,"45-54","Female","Black","Northeast",7.85
"2022-04-01",2022,4,"45-54","Female","Black","South",9.04
"2022-04-01",2022,4,"45-54","Female","Black","Midwest",8.67
"2022-04-01",2022,4,"45-54","Female","Black","West",7.46
"2022-04-01",2022,4,"45-54","Female","Hispanic","Northeast",6.35
"2022-04-01",2022,4,"45-54","Female","Hispanic","South",7.61
"2022-04-01",2022,4,"45-54","Female","Hispanic","Midwest",7.05
"2022-04-01",2022,4,"45-54","Female","Hispanic","West",7.01
